Unnamed: 0,title,ingredients,directions,link,source,NER
1332051,Cheesy Spinach & Bacon Dip ,"[""1 10 oz pkg frozen chopped spinach - thawed & drained"", ""1 16 oz pkg Velveeta cheese - cut into 1/2 inch cubes"", ""4 oz cream cheese - cut up"", ""1 10 oz can Rotel diced tomatoes & green chiles - it says undrained, but I drained it because I don't like it watery"", ""8 slices bacon - cooked, drained & crumbled""]","[""Microwave on high for 5 minutes, stirring after 3 minutes.""]",www.epicurious.com/recipes/member/views/cheesy-spinach-bacon-dip-50095334,Gathered,"[""Velveeta cheese"", ""cream cheese"", ""tomatoes"", ""bacon""]"
960867,Black Bean Hummus,"[""1 (15 ounce) can black beans, drained"", ""1 cup chickpeas, drained"", ""2 tablespoons tahini (sesame seed paste)"", ""1 tablespoon lemon juice"", ""1/4 cup fresh cilantro, chopped"", ""1 teaspoon ground cumin"", ""1/2 teaspoon ground ginger"", ""1/2 teaspoon paprika"", ""1 tablespoon olive oil"", ""2 garlic cloves, minced"", ""salt and pepper""]","[""Combine all ingredients in a food processor and process until smooth. Serve with pita bread and /or crackers.""]",www.food.com/recipe/black-bean-hummus-145518,Gathered,"[""black beans"", ""chickpeas"", ""tahini"", ""lemon juice"", ""fresh cilantro"", ""ground cumin"", ""ground ginger"", ""paprika"", ""olive oil"", ""garlic"", ""salt""]"
411729,Creamed Cabbage,"[""2 qt. cabbage"", ""1 Tbsp. flour"", ""1 Tbsp. butter"", ""1/2 pt. milk"", ""1 tsp. salt"", ""1/2 tsp. pepper""]","[""Chop cabbage. Cook in boiling water about 20 minutes. Drain; add flour, butter and milk. Stir until boiling. Add salt and pepper. Heat carefully and serve.""]",www.cookbooks.com/Recipe-Details.aspx?id=85627,Gathered,"[""cabbage"", ""flour"", ""butter"", ""milk"", ""salt"", ""pepper""]"
1165361,Coffee Ice Cream (Soft Serve),"[""4 cups nonfat milk"", ""1/2 cup fat-free half-and-half"", ""2 teaspoons heavy whipping cream (optional)"", ""5 teaspoons of knox unflavored gelatin (about 1-1/2 packets)"", ""1 cup white sugar"", ""1 large banana (frozen)"", ""1 teaspoon vanilla"", ""1 1/2 teaspoons cocoa powder"", ""instant coffee granules"", ""cinnamon""]","[""Freeze a banana in the freezer overnight."", ""Put the milk, half & half, and whipping cream in a medium sauce pan, and sprinkle with the gelatin, let stand one minute."", ""Heat it and stir until smooth, then stir in the sugar."", ""Let cool in fridge for a little while, its better to put it in the freezer for a half hour first-until its like thin pudding."", ""Take out and add vanilla, cocoa powder, then sprinkle with cinnamon and instant coffee, until it's as strong as you want."", ""Food process the frozen banana, then add in the rest of the mixture until smooth. (If no food processor, cut up and put in blender)."", ""Pour mixture in ice cream machine, for 20-25 minutes, or until its thick enough."", ""Eat it!""]",www.food.com/recipe/coffee-ice-cream-soft-serve-303808,Gathered,"[""nonfat milk"", ""heavy whipping cream"", ""unflavored gelatin"", ""white sugar"", ""banana"", ""vanilla"", ""cocoa powder"", ""coffee granules"", ""cinnamon""]"
2167466,Strawberry mousse,"[""250 grams Strawberry"", ""6 tbsp manna croup"", ""5 tbsp sugar""]","[""Boil strawberry in 1 liter water and wipe the strawberry during the process."", ""While it's boiling add sugar and continue mixing."", ""You can taste and add/reduce sugar per your taste."", ""Spoon by spoon add the manna croup and quickly mix all the time."", ""Let it continue boiling 2 more minutes."", ""Let it cold then blend."", ""Move to fridge for at least 1-2 hours.""]",cookpad.com/us/recipes/349061-strawberry-mousse,Recipes1M,"[""Strawberry"", ""manna croup"", ""sugar""]"
915567,Emily'S Super Eggplant Sauce,"[""1/2 cup olive oil"", ""1 large eggplant, cut into 1/2 inch cubes"", ""1 large green bell pepper, chopped"", ""1 large onion, chopped"", ""2 cloves garlic, minced"", ""1 (28 ounce) can diced tomatoes"", ""1 (6 ounce) can tomato paste"", ""1 tablespoon sugar"", ""1 cup water"", ""1 (16 ounce) package uncooked egg noodles""]","[""Heat olive oil in a large skillet over medium heat. Cook eggplant, bell pepper, onion, and garlic until soft and tender, stirring often."", ""Meanwhile, bring a large pot of lightly salted water to a boil. Add egg noodles and cook for 8 to 10 minutes, or until al dente; drain, and set aside."", ""When done, transfer vegetables to a large stock pot. Stir in the diced tomatoes, tomato paste, sugar, and water. Simmer for 15 to 20 minutes, stirring occasionally. Serve hot over egg noodles.""]",www.allrecipes.com/recipe/57674/emilys-super-eggplant-sauce/,Gathered,"[""olive oil"", ""eggplant"", ""green bell pepper"", ""onion"", ""garlic"", ""tomatoes"", ""tomato paste"", ""sugar"", ""water"", ""egg noodles""]"
863301,Chocolate Pie,"[""1 c. sugar plus 3 Tbsp. flour"", ""1 c. milk"", ""3 Tbsp. cocoa"", ""2 eggs, separated"", ""1/2 stick butter"", ""1 tsp. vanilla""]","[""Cook milk, flour/sugar mixture, cocoa and egg yolks on high until thick."", ""Stir in vanilla and butter."", ""Pour into cooked pie shell."", ""Cool.""]",www.cookbooks.com/Recipe-Details.aspx?id=498521,Gathered,"[""sugar"", ""milk"", ""cocoa"", ""eggs"", ""butter"", ""vanilla""]"
525365,Brownies,"[""2 sq. chocolate"", ""1/2 stick margarine"", ""1 c. sugar"", ""2 eggs"", ""1 tsp. vanilla"", ""1 c. flour"", ""1/2 tsp. baking powder"", ""1/2 tsp. salt""]","[""In a small saucepan, combine chocolate and margarine; melt over low heat. Once melted, remove from heat and let cool. Mix sugar, eggs and vanilla in large bowl. In small bowl, mix flour, baking powder and salt; add to sugar mixture and mix well. Add chocolate mixture and combine well. Pour into a foil (shiny side down)-lined 8 x 8 pan and bake at 350\u00b0 for 20 to 30 minutes or until toothpick comes out clean. Dust with powdered sugar or ice with frosting.""]",www.cookbooks.com/Recipe-Details.aspx?id=43002,Gathered,"[""chocolate"", ""margarine"", ""sugar"", ""eggs"", ""vanilla"", ""flour"", ""baking powder"", ""salt""]"
802821,Apricot Balls(Cookie Or Snack)  ,"[""1 (11 oz.) pkg. dried apricots"", ""3 c. coconut"", ""1/2 c. Eagle Brand milk""]","[""Grind apricots."", ""Blend coconut and apricots in a mixing bowl. Stir in Eagle Brand milk until well blended."", ""Shape in small balls with buttered hands."", ""Roll each ball in sifted powdered sugar. Let stand and roll in powdered sugar again."", ""Store in a tightly covered container in the refrigerator or a cool place.""]",www.cookbooks.com/Recipe-Details.aspx?id=362014,Gathered,"[""apricots"", ""coconut"", ""milk""]"
1415108,Buttermilk Layer Cake With Praline Icing,"[""Cake:"", ""Cooking spray"", ""2 teaspoons all-purpose flour"", ""1 1/4 cups granulated sugar"", ""1/2 cup butter, softened"", ""2 large eggs"", ""1 large egg white"", ""2 teaspoons vanilla extract"", ""2 cups all-purpose flour"", ""1/2 teaspoon baking soda"", ""1/2 teaspoon salt"", ""1 cup low-fat buttermilk"", ""Icing:"", ""1 cup packed dark brown sugar"", ""6 tablespoons 1% low-fat milk"", ""1 tablespoon dark corn syrup"", ""2 teaspoons butter"", ""Dash of salt"", ""2 cups powdered sugar"", ""1 teaspoon vanilla extract"", ""2 tablespoons chopped pecans, toasted""]","[""Preheat oven to 350\u00b0."", ""To prepare the cake, coat 2 (8-inch) round cake pans with cooking spray, and line bottoms with wax paper. Coat wax paper with cooking spray, and dust with 2 teaspoons flour."", ""Combine the granulated sugar and 1/2 cup butter in a large bowl, and beat with a mixer at medium speed until well-blended (about 5 minutes). Add the eggs and egg white, 1 at a time, beating well after each addition; beat in 2 teaspoons vanilla. Lightly spoon 2 cups flour into dry measuring cups; level with a knife. Combine 2 cups flour, baking soda, and salt; stir well with a whisk. Add the flour mixture to the sugar mixture alternately with buttermilk, beginning and ending with flour mixture; beat well after each addition."", ""Pour the batter into prepared pans. Bake at 350\u00b0 for 25 minutes or until a wooden pick inserted in center comes out clean. Cool in pans 10 minutes on a wire rack; remove from pans. Carefully peel off wax paper, and cool completely on wire rack."", ""To prepare the icing, combine the brown sugar and the next 4 ingredients (brown sugar through dash of salt) in a medium saucepan. Bring to a boil over medium-high heat, stirring constantly. Reduce heat, and simmer until slightly thick (about 5 minutes), stirring occasionally. Pour brown sugar mixtureinto a large bowl. Add powdered sugar and 1 teaspoon vanilla; beat with a mixer at medium speed until smooth. Cool 2 to 3 minutes (icing will be thin but thickens as it cools)."", ""Place 1 cake layer on a plate, and spoon 1/3 cup icing onto the cake layer, spreading to cover. Top with remaining cake layer. Spread remaining icing over top and sides of cake. Sprinkle top with pecans. Store cake loosely covered in refrigerator.""]",www.myrecipes.com/recipe/buttermilk-layer-cake-with-praline-icing,Gathered,"[""Cooking spray"", ""flour"", ""sugar"", ""butter"", ""eggs"", ""egg white"", ""vanilla"", ""flour"", ""baking soda"", ""salt"", ""low-fat buttermilk"", ""Icing:"", ""brown sugar"", ""milk"", ""corn syrup"", ""butter"", ""salt"", ""powdered sugar"", ""vanilla"", ""pecans""]"
901226,Banana Walnut Cornbread,"[""2 tablespoons honey"", ""2 bananas, mashed"", ""1/4 cup vegetable oil"", ""1/2 cup milk"", ""2 teaspoons vanilla extract"", ""1 cup cornmeal"", ""1 cup whole wheat pastry flour"", ""1 tablespoon baking powder"", ""1 teaspoon baking soda"", ""1/2 teaspoon ground cinnamon"", ""1 1/2 cups chopped walnuts"", ""1 banana, sliced""]","[""Preheat oven to 350 degrees F (175 degrees C). Lightly grease a 8x8 inch baking pan."", ""Place the honey, mashed bananas, canola oil, milk and vanilla into a blender or food processor; puree until smooth."", ""Sift together cornmeal, whole wheat flour, baking powder, soda and cinnamon. Stir flour mixture into banana mixture until blended. Fold in walnuts and sliced bananas. Pour into prepared pan."", ""Bake in preheated oven for 40 to 50 minutes, or until brown on top.""]",www.allrecipes.com/recipe/20196/banana-walnut-cornbread/,Gathered,"[""honey"", ""bananas"", ""vegetable oil"", ""milk"", ""vanilla"", ""cornmeal"", ""whole wheat pastry flour"", ""baking powder"", ""baking soda"", ""ground cinnamon"", ""walnuts"", ""banana""]"
595406,Onion Rings,"[""1 c. flour"", ""1/4 tsp. salt"", ""1/2 c. evaporated milk"", ""6 Tbsp. water"", ""1 egg white, unbeaten"", ""2 Tbsp. salad oil"", ""2 to 3 large onions, cut about 1/4-inch thick""]","[""Mix all ingredients except onions until smooth."", ""Dip onion in batter, then fry in hot grease until brown on both sides.""]",www.cookbooks.com/Recipe-Details.aspx?id=208252,Gathered,"[""flour"", ""salt"", ""milk"", ""water"", ""egg"", ""salad oil"", ""onions""]"
1149762,Tequenos,"[""1 kg flour"", ""1 cup vegetable oil"", ""1 egg"", ""1 teaspoon salt"", ""1 teaspoon sugar"", ""1 kg white cheese (farmer's cheese tends to work, also)""]","[""Combine the flour, oil, egg, salt and sugar in a bowl."", ""While kneading, add a tablespoon or two of water."", ""At first it just makes a mess, but as you knead it it starts to take shape."", ""Keep kneading until it does not stick to your hands."", ""If you need to, take the dough out of the bowl and knead it on a floured cupboard, adding flour until the dough does not stick to your hands."", ""Let the dough rest for 1-2 hours ."", ""While the dough is resting, cut the cheese into strips into a finger-like shape."", ""They should be maybe 1/2\"" by 1/2\"" by 3\""."", ""Don't make the\""fingers\"" too long, or they will be more difficult to use later."", ""After the dough has rested, shape it into balls slightly larger than your fist."", ""Roll them out until they are 1/4-0.125 inch thick."", ""Cut the rolled-out dough into long strips that are 3/4\"" wide."", ""Wrap the cheese\""fingers\"" with the dough strips."", ""Make sure you cover all the cheese and seal the dough, because otherwise the cheese will leak out of the dough when you are frying it."", ""After you have wrapped the cheese in dough, dust the uncooked\""tequenos\"" with flour and fry them in oil."", ""These are (obviously) fattening, but they are delicious!""]",www.food.com/recipe/tequenos-13043,Gathered,"[""flour"", ""vegetable oil"", ""egg"", ""salt"", ""sugar"", ""white cheese""]"
1394228,Bacon-Stuffed Burgers With Pimento Cheese And Avocado,"[""2 slices bacon, diced"", ""1 large white onion, halved and sliced paper-thin"", ""1/4 cup rice wine vinegar"", ""1 teaspoon granulated sugar"", ""1 teaspoon kosher salt"", ""3 ounces cream cheese, room temperature"", ""4 ounces extra-sharp cheddar cheese, grated"", ""1 large jalapeno, minced"", ""1 tablespoon finely chopped pickled jalapeno"", ""1 tablespoon chopped pimentos"", ""1 pinch cayenne"", ""1 1/4 pounds ground beef (15% fat)"", ""4 Dutch Crunch or other sturdy rolls, split in half"", ""2 tablespoons mayonnaise"", ""1 large avocado, diced"", ""Lettuce mix""]","[""Put the bacon in a skillet and cook over medium-low heat until the bacon is browned and crispy, 5 to 7 minutes. Transfer to a paper towel-lined plate with a slotted spoon and discard the drippings."", ""Slice the onion and put it into a deep, narrow bowl. Add the vinegar, sugar, and salt, and stir to combine. Refrigerate at least 20 minutes."", ""Put the cream cheese in the bowl of a food processor. Add the cheddar cheese."", ""Add the fresh and pickled jalapeno to the cream cheese and cheddar cheese mixture. Add the pimentos and a pinch of cayenne. Pulse until thoroughly combined."", ""Divide the ground beef into 8 equal portions and shape into 1/4 inch-thick patties. Use the bottom of a small bowl or plate to mark a spot for the stuffing. Divide the bacon among four of the patties. Top each with one of the remaining patties and press the edges together to seal. Set aside."", ""Preheat a gas grill to medium-high heat."", ""Put the buns on the grill, cut side-down. Cook until toasted, about 1 minute, moving as needed to prevent burning."", ""Transfer the buns to a cutting board and spread 4 of them with mayonnaise. Mash one-quarter of the avocado on top of the mayonnaise on each roll. Top with a small handful of the lettuce mix and a scoop of the onions."", ""Spread the other four rolls with equal amounts of the pimento cheese. (You may want to use less than the entire recipe. Any leftover can be refrigerated for up to one week.)"", ""Season the patties with salt and pepper and put on the grill. Cook, covered, until browned on both sides, about 4 minutes per side for medium-rare. Divide the patties among the rolls. Arrange the top half of the buns over each burger. Serve immediately.""]",food52.com/recipes/29166-bacon-stuffed-burgers-with-pimento-cheese-and-avocado,Gathered,"[""bacon"", ""white onion"", ""rice wine vinegar"", ""sugar"", ""kosher salt"", ""cream cheese"", ""cheddar cheese"", ""pickled jalape\u00f1o"", ""pimentos"", ""cayenne"", ""ground beef"", ""Dutch"", ""mayonnaise"", ""avocado""]"
1378233,Honey Creme Brulee French Toast,"[""1 Loaf of French Bread"", ""1/4 pound unsalted butter"", ""2 tablespoons honey"", ""5 eggs"", ""1 teaspoon vanilla"", ""1 cup brown sugar"", ""1 1/2 cups half and half"", ""1 tablespoon Cointreau""]","[""Cut the French Loaf into cubes."", ""In a saucepan melt the butter with the honey and brown sugar over moderate heat until smooth. About 10 minutes. Pour into 13 x 9 glass dish"", ""Add the bread on top of the brown sugar mixture."", ""Mix the eggs and half and half together with the Cointreau and pour on top of the bread. Chill overnight."", ""Preheat over to 350 degrees and bring casserole to room temperature.Bake the casserold for 35 - 40 minutes. Serve immediately.""]",food52.com/recipes/4682-honey-creme-brulee-french-toast,Gathered,"[""Bread"", ""butter"", ""honey"", ""eggs"", ""vanilla"", ""brown sugar""]"
1873300,Boston Baked Beans Recipe,"[""4 cups dried navy or pea beans (about 2 pounds)"", ""2 whole cloves"", ""1 medium onion"", ""1 teaspoon baking soda"", ""1 pound slab bacon (rind removed), cut into 1/4-inch cubes"", ""1 1/2 cups dark molasses (not blackstrap)"", ""2 teaspoons ground mustard"", ""2 tablespoons kosher salt"", ""Freshly ground black pepper to taste"", ""2 tablespoons dark rum""]","[""Place the beans in a large bowl with enough water to cover by 3 inches and soak overnight."", ""Heat the oven to 275 degrees F and place a rack in the lower third."", ""Drain the beans, place in a large (6-quart) Dutch oven or a large, heavy-bottomed pot, and add cold water to cover by 1 inch."", ""Press the cloves into the onion and add the onion and baking soda to the pot; stir to combine."", ""On the stovetop, bring the beans just to a boil over high heat."", ""Reduce the heat to low, skim off the foam, and simmer for 15 minutes."", ""Add the remaining ingredients and stir until combined."", ""Place the pot in the oven and bake slowly until the beans are tender, 5 to 6 hours."", ""Add a little water if necessary."", ""Allow the top of the beans to crust slightly during the final 30 minutes of baking."", ""Serve hot.""]",www.chowhound.com/recipes/boston-baked-beans-12831,Recipes1M,"[""dried navy"", ""cloves"", ""onion"", ""baking soda"", ""bacon"", ""dark molasses"", ""ground mustard"", ""kosher salt"", ""Freshly ground black pepper"", ""dark rum""]"
1221358,Fabio'S Chickpea Soup,"[""2 tablespoons olive oil"", ""1 large onion, chopped"", ""3 garlic cloves, minced"", ""2 cups peeled chopped sweet potatoes"", ""3 cups vegetable broth"", ""1 bay leaf"", ""1 teaspoon dried basil"", ""1/2 teaspoon dried thyme"", ""1/4 teaspoon paprika"", ""1 tomatoes, chopped"", ""10 ounces fresh green beans"", ""1 (12 ounce) can chickpeas, aka garbanzo beans""]","[""Heat oil and add onion, garlic and sweet potatoes."", ""saute for 5 minutes. Stir in the broth, bay leaf, spices and simmer for 15 minutes."", ""Stir in tomato, green beans and chick peas and simmer for another 10 minutes."", ""Serve hot.""]",www.food.com/recipe/fabios-chickpea-soup-349106,Gathered,"[""olive oil"", ""onion"", ""garlic"", ""sweet potatoes"", ""vegetable broth"", ""bay leaf"", ""basil"", ""thyme"", ""paprika"", ""tomatoes"", ""green beans"", ""chickpeas""]"
649249,Cream Cheese Pound Cake,"[""6 eggs"", ""1 tsp. vanilla"", ""3 c. sugar"", ""3 sticks butter, softened"", ""1 (8 oz.) cream cheese, softened"", ""2 1/2 c. flour""]","[""Cream eggs, vanilla, sugar, butter and cream cheese."", ""Add flour to mixture and mix well."", ""Bake at 325\u00b0 for 1 1/2 hours.""]",www.cookbooks.com/Recipe-Details.aspx?id=437413,Gathered,"[""eggs"", ""vanilla"", ""sugar"", ""butter"", ""cream cheese"", ""flour""]"
1964065,Mac And Cheese With Tuna Recipe,"[""1 box macaroni and cheese"", ""1/4 stick of butter"", ""1 healthy pinch of pepper"", ""1/4 teaspoon salt"", ""1/2 c. lowfat milk"", ""1 sm. can tuna, liquid removed""]","[""Follow directions in cooking macaroni, drain."", ""Add in lowfat milk, butter, pepper, salt, and package of cheese."", ""Heat over medium heat."", ""Add in tuna and stir."", ""Heat till it comes to a boil and serve.""]",cookeatshare.com/recipes/mac-and-cheese-with-tuna-53303,Recipes1M,"[""macaroni"", ""butter"", ""pepper"", ""salt"", ""milk"", ""tuna""]"
259693,Blueberry Pecan Crunch,"[""1 (No. 2 1/2) can crushed pineapple"", ""3 c. fresh or frozen blueberries"", ""1 box yellow cake mix"", ""3/4 c. sugar"", ""1/4 lb. melted margarine"", ""1 c. chopped pecans"", ""1/4 c. sugar""]","[""Lightly grease 13 x 9-inch pan."", ""Spread pineapple over pan. Add layer of berries and 3/4 cup sugar."", ""Sprinkle dry whole cake mix on top of berries and drizzle melted margarine over dry cake mix."", ""Top it with pecans."", ""For crunchy glaze, sprinkle remaining 1/4 cup sugar over top."", ""Bake in 350\u00b0 oven for 35 to 40 minutes. After baking for 25 minutes, cut into pie with spoon so juices will come up.""]",www.cookbooks.com/Recipe-Details.aspx?id=1071066,Gathered,"[""pineapple"", ""blueberries"", ""yellow cake mix"", ""sugar"", ""margarine"", ""pecans"", ""sugar""]"
306001,Bakery Rolls,"[""1 large can evaporated milk"", ""3 c. hot water"", ""3 pkg. dry yeast"", ""3 eggs, beaten"", ""3 level tsp. salt"", ""1/2 c. sugar"", ""1 c. cooking oil"", ""1/2 c. warm water"", ""3 level Tbsp. sugar"", ""11 c. flour (or just a little more)""]","[""Warm"", ""the evaporated milk."", ""Add hot water."", ""Add 1/2 cup sugar and"", ""salt.\tStir to dissolve the sugar and salt."", ""Sprinkle yeast over"", ""the 1/2 cup of warm water."", ""Add the sugar and stir well. When yeast is dissolved, add to milk mixture."", ""Add oil with flour 2"", ""cups at a time.\tBeat well after each addition with"", ""electric mixer."", ""Knead lightly, dough will be soft. Grease top of"", ""dough with oil and cover."", ""Let rise to double, then punch"", ""down.\tLet rise"", ""again."", ""Form\tinto desired buns, roll, kolaches"", ""or cinnamon rolls."", ""Makes about 8 dozen rolls. Bake in 400\u00b0"", ""oven"", ""for about 15 to 20 minutes or until golden brown."", ""These freeze very well.""]",www.cookbooks.com/Recipe-Details.aspx?id=488627,Gathered,"[""milk"", ""water"", ""yeast"", ""eggs"", ""salt"", ""sugar"", ""cooking oil"", ""warm water"", ""sugar"", ""flour""]"
724186,Poppy Seed Bread,"[""3 c. flour"", ""1 1/2 tsp. salt"", ""1 1/2 tsp. baking powder"", ""2 1/4 c. sugar"", ""1 1/2 Tbsp. poppy seed"", ""3 eggs"", ""1 1/2 c. milk"", ""1 1/8 c. oil"", ""1 1/2 tsp. vanilla"", ""1 1/2 tsp. butter flavoring"", ""1 1/2 tsp. almond flavoring""]","[""Place all ingredients in a large bowl and mix well."", ""Pour into two large or 5 miniature loaf pans, ungreased."", ""Bake 45 minutes at 350\u00b0."", ""Let stand for 5 minutes."", ""Then pour frosting over the loaves.""]",www.cookbooks.com/Recipe-Details.aspx?id=198898,Gathered,"[""flour"", ""salt"", ""baking powder"", ""sugar"", ""poppy seed"", ""eggs"", ""milk"", ""oil"", ""vanilla"", ""butter"", ""almond flavoring""]"
100269,Meat Sauce,"[""5 lb. ground beef"", ""2 c. chopped onions"", ""1 c. chopped green peppers (2 medium)"", ""9 c. (5 pt.) cooked or canned tomatoes"", ""4 (6 oz.) cans (2 2/3 c.) tomato paste"", ""2 Tbsp. brown sugar"", ""2 Tbsp. minced parsley"", ""1 1/2 Tbsp. salt"", ""1 Tbsp. oregano"", ""1/2 tsp. pepper"", ""1/2 tsp. ginger"", ""1/2 tsp. allspice"", ""2 Tbsp. vinegar"", ""1 pt. tomato juice""]","[""Brown ground beef and onions."", ""Add green peppers and cook slowly until tender."", ""Add remaining ingredients."", ""Simmer until thick enough for serving."", ""Skim off excess fat before canning. Pour hot into jars, leaving 1-inch head space."", ""Adjust caps. Process pints 1 hour and quarts for 1 hour and 15 minutes at 10 pounds pressure.""]",www.cookbooks.com/Recipe-Details.aspx?id=784899,Gathered,"[""ground beef"", ""onions"", ""green peppers"", ""tomatoes"", ""tomato paste"", ""brown sugar"", ""parsley"", ""salt"", ""oregano"", ""pepper"", ""ginger"", ""allspice"", ""vinegar"", ""tomato juice""]"
1564531,A+ Peanut Butter Chocolate Chip Cookies,"[""1/2 cups Butter, Room Temperature"", ""3/4 cups Chunky Peanut Butter"", ""1/2 cups Sugar"", ""1/2 cups Dark Brown Sugar"", ""2 whole Large Eggs"", ""3 Tablespoons Orange Juice Or Water"", ""2 teaspoons Vanilla Extract"", ""1-1/2 cup Flour"", ""1 teaspoon Baking Soda"", ""1/2 teaspoons Baking Powder"", ""1/4 teaspoons Salt"", ""1-1/2 cup Semisweet Chocolate Chips""]","[""Cream butter and peanut butter. Beat in sugars and mix until light and fluffy. Add eggs, one at a time, then orange juice and vanilla. Sift dry ingredients together, and fold into the creamed mixture. Stir in chocolate chips. Refrigerate cookie dough for at least one hour."", ""Preheat oven to 350 degrees and grease a baking sheet. Drop dough by heaping tablespoonfuls onto the baking sheet. Bake for about 14 minutes, or until the cookies are starting to brown.""]",tastykitchen.com/recipes/desserts/a-peanut-butter-chocolate-chip-cookies/,Gathered,"[""Butter"", ""Butter"", ""Sugar"", ""Brown Sugar"", ""Eggs"", ""Orange Juice"", ""Vanilla"", ""Flour"", ""Baking Soda"", ""Baking Powder"", ""\u00bc"", ""Chocolate Chips""]"
210862,Triple-Cheese Manicotti,"[""1 1/2 c. water"", ""1 (8 oz.) can tomato sauce"", ""1 pkg. spaghetti sauce mix"", ""2 c. shredded Mozzarella cheese, divided"", ""1 c. Ricotta cheese"", ""1/2 c. grated Parmesan cheese"", ""2 eggs, beaten"", ""1/2 tsp. salt"", ""1/8 tsp. pepper"", ""8 manicotti shells, cooked and drained""]","[""Combine water, tomato sauce and spaghetti sauce mix in a small saucepan."", ""Simmer, uncovered, 10 minutes."", ""Mix 1 cup Mozzarella, Ricotta, Parmesan, eggs, salt and pepper."", ""Stuff cheese mixture into cooked shells, using about 1/4 cup for each shell.""]",www.cookbooks.com/Recipe-Details.aspx?id=799642,Gathered,"[""water"", ""tomato sauce"", ""spaghetti sauce mix"", ""Mozzarella cheese"", ""Ricotta cheese"", ""Parmesan cheese"", ""eggs"", ""salt"", ""pepper"", ""shells""]"
438505,Cucumber Salad,"[""2 medium cucumbers"", ""1 large tomato"", ""1 small onion"", ""mayonnaise to taste""]","[""Cut cucumbers in rounds."", ""Dice tomato in medium size pieces. Chop onion and mix all with enough mayonnaise to make a dressing. Season to taste with salt, garlic powder and black pepper.""]",www.cookbooks.com/Recipe-Details.aspx?id=514336,Gathered,"[""cucumbers"", ""tomato"", ""onion"", ""mayonnaise""]"
373238,Fruit Salad,"[""1 can chunk pineapple with juice"", ""1 can sliced peaches, drained"", ""1 can mandarin oranges, drained"", ""4 bananas, sliced"", ""fresh or frozen strawberries (as many as you like)"", ""1 box vanilla instant pudding mix"", ""3 Tbsp. Tang orange drink mix""]","[""Mix together all fruits."", ""Add dry pudding mix and the Tang (dry)."", ""Mix well and store in refrigerator.""]",www.cookbooks.com/Recipe-Details.aspx?id=163574,Gathered,"[""pineapple"", ""peaches"", ""mandarin oranges"", ""bananas"", ""frozen strawberries"", ""vanilla instant pudding mix"", ""orange drink""]"
1847916,Peanut Brittle Fruit Salad,"[""34 lb peanut brittle"", ""1 (15 ounce) can pineapple chunks"", ""green seedless grape"", ""4 bananas, large"", ""Cool Whip""]","[""Crush, but not too finely, peanut brittle."", ""Drain well the pineapple chunks."", ""Spread seedless grapes and pineapple over brittle."", ""Chop (big bites) bananas, add to mixture."", ""Fold in Cool Whip."", ""Serve.""]",www.food.com/recipe/peanut-brittle-fruit-salad-380980,Recipes1M,"[""peanut brittle"", ""pineapple"", ""green seedless grape"", ""bananas""]"
521335,Zucchini Bread,"[""3 large eggs"", ""1 c. oil"", ""2 c. sugar"", ""1/2 tsp. cinnamon"", ""3 c. self-rising flour"", ""2 c. zucchini"", ""2 tsp. vanilla"", ""1 c. nuts""]","[""Beat eggs to foamy. Beat in oil. Add about half of the dry ingredients and half of the zucchini. Beat until blended."", ""Add rest of the dry ingredients and zucchini. Add vanilla and nuts. Mix well."", ""Pour into 2 loaf pans. Bake at 325\u00b0 for 1 hour.""]",www.cookbooks.com/Recipe-Details.aspx?id=623190,Gathered,"[""eggs"", ""oil"", ""sugar"", ""cinnamon"", ""flour"", ""zucchini"", ""vanilla"", ""nuts""]"
